Transaction Type,Timekeeper Nickname 1,Client Nickname 1,Activity Nickname 1,Reference Nickname 1,Extra,Transaction Date,Hold
Expense,ShawnR,North Adams,Wood,III-Project,Slip: e2315,10/17/2013,No
Expense,TomH,North Andover,First aid,NORTH-Project01,Slip: e2316,10/17/2013,No
Expense,CoreyM,North Attleborough,Plants,NORTH-Project02,Slip: e2317,10/17/2013,No
Expense,ElvisP,North Brookfield,Landscape Supplies,OOO-Project,Slip: e2318,10/17/2013,No
Expense,JamesR,North Reading,Snacks,UUU-Project,Slip: e2319,10/17/2013,No
Expense,SamS,Northampton,Consultants,,Slip: e2320,10/17/2013,No
Expense,ShawnR,Northborough,Hand Tools,AAA-Project,Slip: e2321,10/18/2013,No
Expense,TomH,Northbridge,Power Tools,EEE-Project,Slip: e2322,10/18/2013,No
Expense,CoreyM,Northfield,Cleanup Supplies,III-Project,Slip: e2323,10/18/2013,No
Expense,ElvisP,Norton,Pavers,NORTO-Project01,Slip: e2324,10/18/2013,No
Expense,JamesR,Norwell,Wood,NORWE-Project02,Slip: e2325,10/18/2013,Yes
Expense,SamS,Norwood,First aid,OOO-Project,Slip: e2326,10/18/2013,No
Expense,ShawnR,Oak Bluffs,Plants,UUU-Project,Slip: e2327,10/18/2013,No
Expense,TomH,Oakham,Landscape Supplies,,Slip: e2328,10/18/2013,No
Expense,CoreyM,Orange,Snacks,AAA-Project,Slip: e2329,10/19/2013,No
Expense,ElvisP,Orleans,Consultants,EEE-Project,Slip: e2330,10/19/2013,No
Expense,JamesR,Otis,Hand Tools,III-Project,Slip: e2331,10/19/2013,No
Expense,SamS,Oxford,Power Tools,OOO-Project,Slip: e2332,10/19/2013,No
Expense,ShawnR,Palmer,Cleanup Supplies,PALME-Project01,Slip: e2333,10/19/2013,No
Expense,TomH,Paxton,Pavers,PAXTO-Project02,Slip: e2334,10/19/2013,No
Expense,CoreyM,Peabody,Wood,UUU-Project,Slip: e2335,10/19/2013,No
Expense,ElvisP,Pelham,First aid,,Slip: e2336,10/19/2013,No
Expense,JamesR,Pembroke,Plants,AAA-Project,Slip: e2337,10/20/2013,No
Expense,SamS,Pepperell,Landscape Supplies,EEE-Project,Slip: e2338,10/20/2013,No
Expense,ShawnR,Peru,Snacks,III-Project,Slip: e2339,10/20/2013,No
Expense,TomH,Petersham,Consultants,OOO-Project,Slip: e2340,10/20/2013,No
Expense,CoreyM,Phillipston,Hand Tools,PHILL-Project01,Slip: e2341,10/20/2013,No
Expense,ElvisP,Pittsfield,Power Tools,PITTS-Project02,Slip: e2342,10/20/2013,No
Expense,JamesR,Plainfield,Cleanup Supplies,UUU-Project,Slip: e2343,10/20/2013,No
Expense,SamS,Plainville,Pavers,,Slip: e2344,10/20/2013,No
Expense,ShawnR,Plymouth,Wood,AAA-Project,Slip: e2345,10/21/2013,No
Expense,TomH,Plympton,First aid,EEE-Project,Slip: e2346,10/21/2013,No
Expense,CoreyM,Princeton,Plants,III-Project,Slip: e2347,10/21/2013,No
Expense,ElvisP,Provincetown,Landscape Supplies,OOO-Project,Slip: e2348,10/21/2013,No
Expense,JamesR,Quincy,Snacks,QUINC-Project01,Slip: e2349,10/21/2013,No
Expense,SamS,Randolph,Consultants,RANDO-Project02,Slip: e2350,10/21/2013,Yes
Expense,ShawnR,Raynham,Hand Tools,UUU-Project,Slip: e2351,10/21/2013,No
Expense,TomH,Reading,Power Tools,,Slip: e2352,10/21/2013,No
Expense,CoreyM,Rehoboth,Cleanup Supplies,AAA-Project,Slip: e2353,10/22/2013,No
Expense,ElvisP,Revere,Pavers,EEE-Project,Slip: e2354,10/22/2013,No
Expense,JamesR,Richmond,Wood,III-Project,Slip: e2355,10/22/2013,No
Expense,SamS,Rochester,First aid,OOO-Project,Slip: e2356,10/22/2013,No
Expense,ShawnR,Rockland,Plants,ROCKL-Project01,Slip: e2357,10/22/2013,No
Expense,TomH,Rockport,Landscape Supplies,ROCKP-Project02,Slip: e2358,10/22/2013,No
Expense,CoreyM,Rowe,Snacks,UUU-Project,Slip: e2359,10/22/2013,No
Expense,ElvisP,Rowley,Consultants,,Slip: e2360,10/22/2013,No
Expense,JamesR,Royalston,Hand Tools,AAA-Project,Slip: e2361,10/23/2013,No
Expense,SamS,Russell,Power Tools,EEE-Project,Slip: e2362,10/23/2013,No
Expense,ShawnR,Rutland,Cleanup Supplies,III-Project,Slip: e2363,10/23/2013,No
Expense,TomH,Salem,Pavers,OOO-Project,Slip: e2364,10/23/2013,No
Expense,CoreyM,Salisbury,Wood,SALIS-Project01,Slip: e2365,10/23/2013,No
Expense,ElvisP,Sandisfield,First aid,SANDI-Project02,Slip: e2366,10/23/2013,No
Expense,JamesR,Sandwich,Plants,UUU-Project,Slip: e2367,10/23/2013,No
Expense,SamS,Saugus,Landscape Supplies,,Slip: e2368,10/23/2013,No
Expense,ShawnR,Savoy,Snacks,AAA-Project,Slip: e2369,10/24/2013,No
Expense,TomH,Scituate,Consultants,EEE-Project,Slip: e2370,10/24/2013,No
Expense,CoreyM,Seekonk,Hand Tools,III-Project,Slip: e2371,10/24/2013,No
Expense,ElvisP,Sharon,Power Tools,OOO-Project,Slip: e2372,10/24/2013,No
Expense,JamesR,Sheffield,Cleanup Supplies,SHEFF-Project01,Slip: e2373,10/24/2013,No
Expense,SamS,Shelburne,Pavers,SHELB-Project02,Slip: e2374,10/24/2013,No
Expense,ShawnR,Sherborn,Wood,UUU-Project,Slip: e2375,10/24/2013,Yes
Expense,TomH,Shirley,First aid,,Slip: e2376,10/24/2013,No
Expense,CoreyM,Shrewsbury,Plants,AAA-Project,Slip: e2377,10/25/2013,No
Expense,ElvisP,Shutesbury,Landscape Supplies,EEE-Project,Slip: e2378,10/25/2013,No
Expense,JamesR,Somerset,Snacks,III-Project,Slip: e2379,10/25/2013,No
Expense,SamS,Somerville,Consultants,OOO-Project,Slip: e2380,10/25/2013,No
Expense,ShawnR,South Hadley,Hand Tools,SOUTH-Project01,Slip: e2381,10/25/2013,No
Expense,TomH,Southampton,Power Tools,SOUTH-Project02,Slip: e2382,10/25/2013,No
Expense,CoreyM,Southborough,Cleanup Supplies,UUU-Project,Slip: e2383,10/25/2013,No
Expense,ElvisP,Southbridge,Pavers,,Slip: e2384,10/25/2013,No
Expense,JamesR,Southwick,Wood,AAA-Project,Slip: e2385,10/26/2013,No
Expense,SamS,Spencer,First aid,EEE-Project,Slip: e2386,10/26/2013,No
Expense,ShawnR,Springfield,Plants,III-Project,Slip: e2387,10/26/2013,No
Expense,TomH,Sterling,Landscape Supplies,OOO-Project,Slip: e2388,10/26/2013,No
Expense,CoreyM,Stockbridge,Snacks,STOCK-Project01,Slip: e2389,10/26/2013,No
Expense,ElvisP,Stoneham,Consultants,STONE-Project02,Slip: e2390,10/26/2013,No
Expense,JamesR,Stoughton,Hand Tools,UUU-Project,Slip: e2391,10/26/2013,No
Expense,SamS,Stow,Power Tools,,Slip: e2392,10/26/2013,No
Expense,ShawnR,Sturbridge,Cleanup Supplies,AAA-Project,Slip: e2393,10/27/2013,No
Expense,TomH,Sudbury,Pavers,EEE-Project,Slip: e2394,10/27/2013,No
Expense,CoreyM,Sunderland,Wood,III-Project,Slip: e2395,10/27/2013,No
Expense,ElvisP,Sutton,First aid,OOO-Project,Slip: e2396,10/27/2013,No
Expense,JamesR,Swampscott,Plants,SWAMP-Project01,Slip: e2397,10/27/2013,No
Expense,SamS,Swansea,Landscape Supplies,SWANS-Project02,Slip: e2398,10/27/2013,No
Expense,ShawnR,Taunton,Snacks,UUU-Project,Slip: e2399,10/27/2013,No
Expense,TomH,Templeton,Consultants,,Slip: e2400,10/27/2013,Yes
Expense,CoreyM,Tewksbury,Hand Tools,AAA-Project,Slip: e2401,10/28/2013,No
Expense,ElvisP,Tisbury,Power Tools,EEE-Project,Slip: e2402,10/28/2013,No
Expense,JamesR,Tolland,Cleanup Supplies,III-Project,Slip: e2403,10/28/2013,No
Expense,SamS,Topsfield,Pavers,OOO-Project,Slip: e2404,10/28/2013,No
Expense,ShawnR,Townsend,Wood,TOWNS-Project01,Slip: e2405,10/28/2013,No
Expense,TomH,Truro,First aid,TRURO-Project02,Slip: e2406,10/28/2013,No
Expense,CoreyM,Tyngsborough,Plants,UUU-Project,Slip: e2407,10/28/2013,No
Expense,ElvisP,Tyringham,Landscape Supplies,,Slip: e2408,10/28/2013,No
Expense,JamesR,Upton,Snacks,AAA-Project,Slip: e2409,10/29/2013,No
Expense,SamS,Uxbridge,Consultants,EEE-Project,Slip: e2410,10/29/2013,No
Expense,ShawnR,Wakefield,Hand Tools,III-Project,Slip: e2411,10/29/2013,No
Expense,TomH,Wales,Power Tools,OOO-Project,Slip: e2412,10/29/2013,No
Expense,CoreyM,Walpole,Cleanup Supplies,UUU-Project,Slip: e2413,10/29/2013,No
Expense,ElvisP,Waltham,Pavers,WALTH-Project01,Slip: e2414,10/29/2013,No
Expense,JamesR,Ware,Wood,WARE-Project02,Slip: e2415,10/29/2013,No
Expense,SamS,Wareham,First aid,,Slip: e2416,10/29/2013,No
Expense,ShawnR,Warren,Plants,AAA-Project,Slip: e2417,10/30/2013,No
Expense,TomH,Warwick,Landscape Supplies,EEE-Project,Slip: e2418,10/30/2013,No
Expense,CoreyM,Washington,Snacks,III-Project,Slip: e2419,10/30/2013,No
Expense,ElvisP,Watertown,Consultants,OOO-Project,Slip: e2420,10/30/2013,No
Expense,JamesR,Wayland,Hand Tools,UUU-Project,Slip: e2421,10/30/2013,No
Expense,SamS,Webster,Power Tools,WEBST-Project01,Slip: e2422,10/30/2013,No
Expense,ShawnR,Wellesley,Cleanup Supplies,WELLE-Project02,Slip: e2423,10/30/2013,No
Expense,TomH,Wellfleet,Pavers,,Slip: e2424,10/30/2013,No
Expense,CoreyM,Wendell,Wood,AAA-Project,Slip: e2425,10/31/2013,Yes
Expense,ElvisP,Wenham,First aid,EEE-Project,Slip: e2426,10/31/2013,No
Expense,JamesR,West Boylston,Plants,III-Project,Slip: e2427,10/31/2013,No
Expense,SamS,West Bridgewater,Landscape Supplies,OOO-Project,Slip: e2428,10/31/2013,No
Expense,ShawnR,West Brookfield,Snacks,UUU-Project,Slip: e2429,10/31/2013,No
Expense,TomH,West Newbury,Consultants,WESTN-Project01,Slip: e2430,10/31/2013,No
Expense,CoreyM,West Springfield,Hand Tools,WESTS-Project02,Slip: e2431,10/31/2013,No
Expense,ElvisP,West Stockbridge,Power Tools,,Slip: e2432,10/31/2013,No
Expense,JamesR,West Tisbury,Cleanup Supplies,AAA-Project,Slip: e2433,11/1/2013,No
Expense,SamS,Westborough,Pavers,EEE-Project,Slip: e2434,11/1/2013,No
Expense,ShawnR,Westfield,Wood,III-Project,Slip: e2435,11/1/2013,No
Expense,TomH,Westford,First aid,OOO-Project,Slip: e2436,11/1/2013,No
Expense,CoreyM,Westhampton,Plants,UUU-Project,Slip: e2437,11/1/2013,No
Expense,ElvisP,Westminster,Landscape Supplies,WESTM-Project01,Slip: e2438,11/1/2013,No
Expense,JamesR,Weston,Snacks,WESTO-Project02,Slip: e2439,11/1/2013,No
Expense,SamS,Westport,Consultants,,Slip: e2440,11/1/2013,No
Expense,ShawnR,Westwood,Hand Tools,AAA-Project,Slip: e2441,11/2/2013,No
Expense,TomH,Weymouth,Power Tools,EEE-Project,Slip: e2442,11/2/2013,No
Expense,CoreyM,Whately,Cleanup Supplies,III-Project,Slip: e2443,11/2/2013,No
Expense,ElvisP,Whitman,Pavers,OOO-Project,Slip: e2444,11/2/2013,No
Expense,JamesR,Wilbraham,Wood,UUU-Project,Slip: e2445,11/2/2013,No
Expense,SamS,Williamsburg,First aid,WILLI-Project01,Slip: e2446,11/2/2013,No
Expense,ShawnR,Williamstown,Plants,WILLI-Project02,Slip: e2447,11/2/2013,No
Expense,TomH,Wilmington,Landscape Supplies,,Slip: e2448,11/2/2013,No
Expense,CoreyM,Winchendon,Snacks,AAA-Project,Slip: e2449,11/3/2013,No
Expense,ElvisP,Winchester,Consultants,EEE-Project,Slip: e2450,11/3/2013,Yes
Expense,JamesR,Windsor,Hand Tools,III-Project,Slip: e2451,11/3/2013,No
Expense,SamS,Winthrop,Power Tools,OOO-Project,Slip: e2452,11/3/2013,No
Expense,ShawnR,Woburn,Cleanup Supplies,UUU-Project,Slip: e2453,11/3/2013,No
Expense,TomH,Worcester,Pavers,WORCE-Project01,Slip: e2454,11/3/2013,No
Expense,CoreyM,Worthington,Wood,WORTH-Project02,Slip: e2455,11/3/2013,No
Expense,ElvisP,Wrentham,First aid,,Slip: e2456,11/3/2013,No
Expense,JamesR,Yarmouth,Plants,AAA-Project,Slip: e2457,11/4/2013,No
Expense,SamS,Abington,Landscape Supplies,ABING-Project01,Slip: e2458,11/4/2013,No
Expense,ShawnR,Acton,Snacks,ACTON-Project02,Slip: e2459,11/4/2013,No
Expense,TomH,Acushnet,Consultants,EEE-Project,Slip: e2460,11/4/2013,No
Expense,CoreyM,Adams,Hand Tools,III-Project,Slip: e2461,11/4/2013,No
Expense,ElvisP,Agawam,Power Tools,OOO-Project,Slip: e2462,11/4/2013,No
Expense,JamesR,Alford,Cleanup Supplies,UUU-Project,Slip: e2463,11/4/2013,No
Expense,SamS,Amesbury,Pavers,,Slip: e2464,11/4/2013,No
Expense,ShawnR,Amherst,Wood,AAA-Project,Slip: e2465,11/5/2013,No
Expense,TomH,Andover,First aid,ANDOV-Project01,Slip: e2466,11/5/2013,No
Expense,CoreyM,Aquinnah,Plants,AQUIN-Project02,Slip: e2467,11/5/2013,No
Expense,ElvisP,Arlington,Landscape Supplies,EEE-Project,Slip: e2468,11/5/2013,No
Expense,JamesR,Ashburnham,Snacks,III-Project,Slip: e2469,11/5/2013,No
Expense,SamS,Ashby,Consultants,OOO-Project,Slip: e2470,11/5/2013,No
Expense,ShawnR,Ashfield,Hand Tools,UUU-Project,Slip: e2471,11/5/2013,No
Expense,TomH,Ashland,Power Tools,,Slip: e2472,11/5/2013,No
Expense,CoreyM,Athol,Cleanup Supplies,AAA-Project,Slip: e2473,11/6/2013,No
Expense,ElvisP,Attleboro,Pavers,ATTLE-Project01,Slip: e2474,11/6/2013,No
Expense,JamesR,Auburn,Wood,AUBUR-Project02,Slip: e2475,11/6/2013,Yes
Expense,SamS,Avon,First aid,EEE-Project,Slip: e2476,11/6/2013,No
Expense,ShawnR,Ayer,Plants,III-Project,Slip: e2477,11/6/2013,No
Expense,TomH,Barnstable,Landscape Supplies,OOO-Project,Slip: e2478,11/6/2013,No
Expense,CoreyM,Barre,Snacks,UUU-Project,Slip: e2479,11/6/2013,No
Expense,ElvisP,Becket,Consultants,,Slip: e2480,11/6/2013,No
Expense,JamesR,Bedford,Hand Tools,AAA-Project,Slip: e2481,11/7/2013,No
Expense,SamS,Belchertown,Power Tools,BELCH-Project01,Slip: e2482,11/7/2013,No
Expense,ShawnR,Bellingham,Cleanup Supplies,BELLI-Project02,Slip: e2483,11/7/2013,No
Expense,TomH,Belmont,Pavers,EEE-Project,Slip: e2484,11/7/2013,No
Expense,CoreyM,Berkley,Wood,III-Project,Slip: e2485,11/7/2013,No
Expense,ElvisP,Berlin,First aid,OOO-Project,Slip: e2486,11/7/2013,No
Expense,JamesR,Bernardston,Plants,UUU-Project,Slip: e2487,11/7/2013,No
Expense,SamS,Beverly,Landscape Supplies,,Slip: e2488,11/7/2013,No
Expense,ShawnR,Billerica,Snacks,AAA-Project,Slip: e2489,11/8/2013,No
Expense,TomH,Blackstone,Consultants,BLACK-Project01,Slip: e2490,11/8/2013,No
Expense,CoreyM,Blandford,Hand Tools,BLAND-Project02,Slip: e2491,11/8/2013,No
Expense,ElvisP,Bolton,Power Tools,EEE-Project,Slip: e2492,11/8/2013,No
Expense,JamesR,Boston,Cleanup Supplies,III-Project,Slip: e2493,11/8/2013,No
Expense,SamS,Bourne,Pavers,OOO-Project,Slip: e2494,11/8/2013,No
Expense,ShawnR,Boxborough,Wood,UUU-Project,Slip: e2495,11/8/2013,No
Expense,TomH,Boxford,First aid,,Slip: e2496,11/8/2013,No
Expense,CoreyM,Boylston,Plants,AAA-Project,Slip: e2497,11/9/2013,No
Expense,ElvisP,Braintree,Landscape Supplies,BRAIN-Project01,Slip: e2498,11/9/2013,No
Expense,JamesR,Brewster,Snacks,BREWS-Project02,Slip: e2499,11/9/2013,No
Expense,SamS,Bridgewater,Consultants,EEE-Project,Slip: e2500,11/9/2013,Yes
Expense,ShawnR,Brimfield,Hand Tools,III-Project,Slip: e2501,11/9/2013,No
Expense,TomH,Brockton,Power Tools,OOO-Project,Slip: e2502,11/9/2013,No
Expense,CoreyM,Brookfield,Cleanup Supplies,UUU-Project,Slip: e2503,11/9/2013,No
Expense,ElvisP,Brookline,Pavers,,Slip: e2504,11/9/2013,No
Expense,JamesR,Buckland,Wood,AAA-Project,Slip: e2505,11/10/2013,No
Expense,SamS,Burlington,First aid,BURLI-Project01,Slip: e2506,11/10/2013,No
Expense,ShawnR,Cambridge,Plants,CAMBR-Project02,Slip: e2507,11/10/2013,No
Expense,TomH,Canton,Landscape Supplies,EEE-Project,Slip: e2508,11/10/2013,No
Expense,CoreyM,Carlisle,Snacks,III-Project,Slip: e2509,11/10/2013,No
Expense,ElvisP,Carver,Consultants,OOO-Project,Slip: e2510,11/10/2013,No
Expense,JamesR,Charlemont,Hand Tools,UUU-Project,Slip: e2511,11/10/2013,No
Expense,SamS,Charlton,Power Tools,,Slip: e2512,11/10/2013,No
Expense,ShawnR,Chatham,Cleanup Supplies,AAA-Project,Slip: e2513,11/11/2013,No
Expense,TomH,Chelmsford,Pavers,CHELM-Project01,Slip: e2514,11/11/2013,No
Expense,CoreyM,Chelsea,Wood,CHELS-Project02,Slip: e2515,11/11/2013,No
Expense,ElvisP,Cheshire,First aid,EEE-Project,Slip: e2516,11/11/2013,No
Expense,JamesR,Chester,Plants,III-Project,Slip: e2517,11/11/2013,No
Expense,SamS,Chesterfield,Landscape Supplies,OOO-Project,Slip: e2518,11/11/2013,No
Expense,ShawnR,Chicopee,Snacks,UUU-Project,Slip: e2519,11/11/2013,No
Expense,TomH,Chilmark,Consultants,,Slip: e2520,11/11/2013,No
Expense,CoreyM,Clarksburg,Hand Tools,AAA-Project,Slip: e2521,11/12/2013,No
Expense,ElvisP,Clinton,Power Tools,CLINT-Project01,Slip: e2522,11/12/2013,No
Expense,JamesR,Cohasset,Cleanup Supplies,COHAS-Project02,Slip: e2523,11/12/2013,No
Expense,SamS,Colrain,Pavers,EEE-Project,Slip: e2524,11/12/2013,No
Expense,ShawnR,Concord,Wood,III-Project,Slip: e2525,11/12/2013,Yes
Expense,TomH,Conway,First aid,OOO-Project,Slip: e2526,11/12/2013,No
Expense,CoreyM,Cummington,Plants,UUU-Project,Slip: e2527,11/12/2013,No
Expense,ElvisP,Dalton,Landscape Supplies,,Slip: e2528,11/12/2013,No
Expense,JamesR,Danvers,Snacks,AAA-Project,Slip: e2529,11/13/2013,No
Expense,SamS,Dartmouth,Consultants,DARTM-Project01,Slip: e2530,11/13/2013,No
Expense,ShawnR,Dedham,Hand Tools,DEDHA-Project02,Slip: e2531,11/13/2013,No
Expense,TomH,Deerfield,Power Tools,EEE-Project,Slip: e2532,11/13/2013,No
Expense,CoreyM,Dennis,Cleanup Supplies,III-Project,Slip: e2533,11/13/2013,No
Expense,ElvisP,Dighton,Pavers,OOO-Project,Slip: e2534,11/13/2013,No
Expense,JamesR,Douglas,Wood,UUU-Project,Slip: e2535,11/13/2013,No
Expense,SamS,Dover,First aid,,Slip: e2536,11/13/2013,No
Expense,ShawnR,Dracut,Plants,AAA-Project,Slip: e2537,11/14/2013,No
Expense,TomH,Dudley,Landscape Supplies,DUDLE-Project01,Slip: e2538,11/14/2013,No
Expense,CoreyM,Dunstable,Snacks,DUNST-Project02,Slip: e2539,11/14/2013,No
Expense,ElvisP,Duxbury,Consultants,EEE-Project,Slip: e2540,11/14/2013,No
Expense,JamesR,East Bridgewater,Hand Tools,III-Project,Slip: e2541,11/14/2013,No
Expense,SamS,East Brookfield,Power Tools,OOO-Project,Slip: e2542,11/14/2013,No
Expense,ShawnR,East Longmeadow,Cleanup Supplies,UUU-Project,Slip: e2543,11/14/2013,No
Expense,TomH,Eastham,Pavers,,Slip: e2544,11/14/2013,No
Expense,CoreyM,Easthampton,Wood,AAA-Project,Slip: e2545,11/15/2013,No
Expense,ElvisP,Easton,First aid,EASTO-Project01,Slip: e2546,11/15/2013,No
Expense,JamesR,Edgartown,Plants,EDGAR-Project02,Slip: e2547,11/15/2013,No
Expense,SamS,Egremont,Landscape Supplies,EGREM-Project02,Slip: e2548,11/15/2013,No
Expense,ShawnR,Erving,Snacks,III-Project,Slip: e2549,11/15/2013,No
Expense,TomH,Essex,Consultants,OOO-Project,Slip: e2550,11/15/2013,Yes
Expense,CoreyM,Everett,Hand Tools,UUU-Project,Slip: e2551,11/15/2013,No
Expense,ElvisP,Fairhaven,Power Tools,,Slip: e2552,11/15/2013,No
Expense,JamesR,Fall River,Cleanup Supplies,AAA-Project,Slip: e2553,11/16/2013,No
Expense,SamS,Falmouth,Pavers,EEE-Project,Slip: e2554,11/16/2013,No
Expense,ShawnR,Fitchburg,Wood,FITCH-Project01,Slip: e2555,11/16/2013,No
Expense,TomH,Florida,First aid,FLORI-Project02,Slip: e2556,11/16/2013,No
Expense,CoreyM,Foxborough,Plants,III-Project,Slip: e2557,11/16/2013,No
Expense,ElvisP,Framingham,Landscape Supplies,OOO-Project,Slip: e2558,11/16/2013,No
Expense,JamesR,Franklin,Snacks,UUU-Project,Slip: e2559,11/16/2013,No
Expense,SamS,Freetown,Consultants,,Slip: e2560,11/16/2013,No
Expense,ShawnR,Gardner,Hand Tools,AAA-Project,Slip: e2561,11/17/2013,No
Expense,TomH,Georgetown,Power Tools,EEE-Project,Slip: e2562,11/17/2013,No
Expense,CoreyM,Gill,Cleanup Supplies,GILL-Project01,Slip: e2563,11/17/2013,No
Expense,ElvisP,Gloucester,Pavers,GLOUC-Project02,Slip: e2564,11/17/2013,No
Expense,JamesR,Goshen,Wood,III-Project,Slip: e2565,11/17/2013,No
Expense,SamS,Gosnold,First aid,OOO-Project,Slip: e2566,11/17/2013,No
Expense,ShawnR,Grafton,Plants,UUU-Project,Slip: e2567,11/17/2013,No
Expense,TomH,Granby,Landscape Supplies,,Slip: e2568,11/17/2013,No
Expense,CoreyM,Granville,Snacks,AAA-Project,Slip: e2569,11/18/2013,No
Expense,ElvisP,Great Barrington,Consultants,EEE-Project,Slip: e2570,11/18/2013,No
Expense,JamesR,Greenfield,Hand Tools,GREEN-Project01,Slip: e2571,11/18/2013,No
Expense,SamS,Groton,Power Tools,GROTO-Project02,Slip: e2572,11/18/2013,No
Expense,ShawnR,Groveland,Cleanup Supplies,III-Project,Slip: e2573,11/18/2013,No
Expense,TomH,Hadley,Pavers,OOO-Project,Slip: e2574,11/18/2013,No
Expense,CoreyM,Halifax,Wood,UUU-Project,Slip: e2575,11/18/2013,Yes
Expense,ElvisP,Hamilton,First aid,,Slip: e2576,11/18/2013,No
Expense,JamesR,Hampden,Plants,AAA-Project,Slip: e2577,11/19/2013,No
Expense,SamS,Hancock,Landscape Supplies,EEE-Project,Slip: e2578,11/19/2013,No
Expense,ShawnR,Hanover,Snacks,HANOV-Project01,Slip: e2579,11/19/2013,No
Expense,TomH,Hanson,Consultants,HANSO-Project02,Slip: e2580,11/19/2013,No
Expense,CoreyM,Hardwick,Hand Tools,III-Project,Slip: e2581,11/19/2013,No
Expense,ElvisP,Harvard,Power Tools,OOO-Project,Slip: e2582,11/19/2013,No
Expense,JamesR,Harwich,Cleanup Supplies,UUU-Project,Slip: e2583,11/19/2013,No
Expense,SamS,Hatfield,Pavers,,Slip: e2584,11/19/2013,No
Expense,ShawnR,Haverhill,Wood,AAA-Project,Slip: e2585,11/20/2013,No
Expense,TomH,Hawley,First aid,EEE-Project,Slip: e2586,11/20/2013,No
Expense,CoreyM,Heath,Plants,HEATH-Project01,Slip: e2587,11/20/2013,No
Expense,ElvisP,Hingham,Landscape Supplies,HINGH-Project02,Slip: e2588,11/20/2013,No
Expense,JamesR,Hinsdale,Snacks,III-Project,Slip: e2589,11/20/2013,No
Expense,SamS,Holbrook,Consultants,OOO-Project,Slip: e2590,11/20/2013,No
Expense,ShawnR,Holden,Hand Tools,UUU-Project,Slip: e2591,11/20/2013,No
Expense,TomH,Holland,Power Tools,,Slip: e2592,11/20/2013,No
Expense,CoreyM,Holliston,Cleanup Supplies,AAA-Project,Slip: e2593,11/21/2013,No
Expense,ElvisP,Holyoke,Pavers,EEE-Project,Slip: e2594,11/21/2013,No
Expense,JamesR,Hopedale,Wood,HOPED-Project01,Slip: e2595,11/21/2013,No
Expense,SamS,Hopkinton,First aid,HOPKI-Project02,Slip: e2596,11/21/2013,No
Expense,ShawnR,Hubbardston,Plants,III-Project,Slip: e2597,11/21/2013,No
Expense,TomH,Hudson,Landscape Supplies,OOO-Project,Slip: e2598,11/21/2013,No
Expense,CoreyM,Hull,Snacks,UUU-Project,Slip: e2599,11/21/2013,No
Expense,ElvisP,Huntington,Consultants,,Slip: e2600,11/21/2013,Yes
Expense,JamesR,Ipswich,Hand Tools,AAA-Project,Slip: e2601,11/22/2013,No
Expense,SamS,Kingston,Power Tools,EEE-Project,Slip: e2602,11/22/2013,No
Expense,ShawnR,Lakeville,Cleanup Supplies,III-Project,Slip: e2603,11/22/2013,No
Expense,TomH,Lancaster,Pavers,LANCA-Project01,Slip: e2604,11/22/2013,No
Expense,CoreyM,Lanesborough,Wood,LANES-Project02,Slip: e2605,11/22/2013,No
Expense,ElvisP,Lawrence,First aid,OOO-Project,Slip: e2606,11/22/2013,No
Expense,JamesR,Lee,Plants,UUU-Project,Slip: e2607,11/22/2013,No
Expense,SamS,Leicester,Landscape Supplies,,Slip: e2608,11/22/2013,No
Expense,ShawnR,Lenox,Snacks,AAA-Project,Slip: e2609,11/23/2013,No
Expense,TomH,Leominster,Consultants,EEE-Project,Slip: e2610,11/23/2013,No
Expense,CoreyM,Leverett,Hand Tools,III-Project,Slip: e2611,11/23/2013,No
Expense,ElvisP,Lexington,Power Tools,LEXIN-Project01,Slip: e2612,11/23/2013,No
Expense,JamesR,Leyden,Cleanup Supplies,LEYDE-Project02,Slip: e2613,11/23/2013,No
Expense,SamS,Lincoln,Pavers,OOO-Project,Slip: e2614,11/23/2013,No
Expense,ShawnR,Littleton,Wood,UUU-Project,Slip: e2615,11/23/2013,No
Expense,TomH,Longmeadow,First aid,,Slip: e2616,11/23/2013,No
Expense,CoreyM,Lowell,Plants,AAA-Project,Slip: e2617,11/24/2013,No
Expense,ElvisP,Ludlow,Landscape Supplies,EEE-Project,Slip: e2618,11/24/2013,No
Expense,JamesR,Lunenburg,Snacks,III-Project,Slip: e2619,11/24/2013,No
Expense,SamS,Lynn,Consultants,LYNN-Project01,Slip: e2620,11/24/2013,No
Expense,ShawnR,Lynnfield,Hand Tools,LYNNF-Project02,Slip: e2621,11/24/2013,No
Expense,TomH,Malden,Power Tools,OOO-Project,Slip: e2622,11/24/2013,No
Expense,CoreyM,Manchester-by-the-Sea,Cleanup Supplies,UUU-Project,Slip: e2623,11/24/2013,No
Expense,ElvisP,Mansfield,Pavers,,Slip: e2624,11/24/2013,No
Expense,JamesR,Marblehead,Wood,AAA-Project,Slip: e2625,11/25/2013,Yes
Expense,SamS,Marion,First aid,EEE-Project,Slip: e2626,11/25/2013,No
Expense,ShawnR,Marlborough,Plants,III-Project,Slip: e2627,11/25/2013,No
Expense,TomH,Marshfield,Landscape Supplies,MARSH-Project01,Slip: e2628,11/25/2013,No
Expense,CoreyM,Mashpee,Snacks,MASHP-Project02,Slip: e2629,11/25/2013,No
